Case_ID,Department,Region,Priority,Channel,Customer_Type,Created_Date,Closed_Date,SLA_Days,Resolution_Hours,Status,SLA_Breach,Agent_ID,Reopen_Flag,Customer_Rating
CASE-122907,Billing,East,Critical,Phone,SME,2024-07-23,2024-07-24 09:00:00,5,33,Closed,0.0,AGT-194,0,5.0
CASE-122908,Customer Support,Central,Low,Email,SME,2024-01-27,,3,12,In Progress,,AGT-271,0,
CASE-122909,Policy Update,East,Low,Phone,SME,2023-12-18,2023-12-18 16:00:00,3,16,Closed,0.0,AGT-229,0,3.0
CASE-122910,Onboarding,East,Critical,Phone,Retail,2024-10-27,2024-10-28 18:00:00,5,42,Closed,0.0,AGT-146,0,5.0
CASE-122911,Policy Update,East,High,Portal,Retail,2024-07-29,2024-07-29 23:00:00,3,23,Closed,0.0,AGT-215,0,5.0
CASE-122912,Claims Processing,Central,High,Email,Corporate,2024-10-31,2024-11-02 12:00:00,7,60,Closed,0.0,AGT-171,0,4.0
CASE-122913,Claims Processing,Central,Low,Phone,Retail,2024-09-24,2024-09-26 04:00:00,7,52,Closed,0.0,AGT-249,0,5.0
CASE-122914,Claims Processing,East,Medium,Phone,Retail,2023-10-15,2023-10-15 20:00:00,5,20,Closed,0.0,AGT-154,0,4.0
CASE-122915,Billing,East,Medium,Portal,Corporate,2024-06-06,2024-06-06 21:00:00,7,21,Closed,0.0,AGT-283,0,2.0
CASE-122916,Policy Update,West,Critical,Phone,Retail,2024-12-26,2024-12-27 06:00:00,5,30,Closed,0.0,AGT-291,0,4.0
CASE-122917,Claims Processing,West,Critical,Email,Corporate,2023-06-11,2023-06-11 23:00:00,3,23,Closed,0.0,AGT-176,0,4.0
CASE-122918,Policy Update,Central,Low,Email,Retail,2024-09-08,2024-09-08 11:00:00,5,11,Closed,0.0,AGT-293,0,5.0
CASE-122919,Billing,Central,High,Chat,Retail,2024-10-20,,5,31,In Progress,,AGT-154,1,
CASE-122920,Customer Support,West,Low,Chat,Retail,2023-07-01,,3,16,In Progress,,AGT-171,0,
CASE-122921,Claims Processing,South,Low,Chat,Retail,2024-07-02,2024-07-05 13:00:00,7,85,Closed,0.0,AGT-221,0,4.0
CASE-122922,Customer Support,Central,Medium,Email,Retail,2023-03-23,,7,10,Pending Customer,,AGT-282,0,
CASE-122923,Billing,South,Medium,Portal,Retail,2024-06-07,2024-06-11 01:00:00,10,97,Closed,0.0,AGT-180,0,5.0
CASE-122924,Billing,North,Medium,Phone,SME,2023-01-04,2023-01-05 05:00:00,3,29,Closed,0.0,AGT-292,0,4.0
CASE-122925,Customer Support,West,Low,Email,Retail,2024-05-09,2024-05-09 21:00:00,3,21,Closed,0.0,AGT-171,0,5.0
CASE-122926,Onboarding,East,Low,Portal,SME,2024-07-08,2024-07-08 22:00:00,3,22,Closed,0.0,AGT-236,0,4.0
CASE-122927,Customer Support,North,High,Portal,SME,2023-02-20,2023-02-23 08:00:00,10,80,Closed,0.0,AGT-198,0,4.0
CASE-122928,Customer Support,Central,Low,Phone,Corporate,2023-09-18,2023-09-20 02:00:00,7,50,Closed,0.0,AGT-221,1,3.0
CASE-122929,Policy Update,North,Low,Chat,Retail,2023-05-14,2023-05-15 21:00:00,10,45,Closed,0.0,AGT-296,0,4.0
CASE-122930,Policy Update,North,Medium,Phone,Retail,2024-08-21,2024-08-22 01:00:00,5,25,Closed,0.0,AGT-282,0,2.0
CASE-122931,Onboarding,Central,High,Email,Retail,2023-12-28,2023-12-30 16:00:00,5,64,Closed,0.0,AGT-288,0,3.0
CASE-122932,Policy Update,South,Critical,Chat,Retail,2024-07-21,2024-07-21 20:00:00,5,20,Closed,0.0,AGT-239,0,5.0
CASE-122933,Customer Support,North,Medium,Email,Retail,2023-08-05,2023-08-08 14:00:00,10,86,Closed,0.0,AGT-243,0,4.0
CASE-122934,Onboarding,Central,Critical,Phone,Retail,2023-03-09,2023-03-12 17:00:00,10,89,Closed,0.0,AGT-159,0,3.0
CASE-122935,Policy Update,East,Low,Portal,Retail,2024-07-09,2024-07-10 22:00:00,5,46,Closed,0.0,AGT-244,0,4.0
CASE-122936,Claims Processing,East,Low,Phone,Retail,2023-05-23,2023-05-25 11:00:00,5,59,Closed,0.0,AGT-104,0,4.0
CASE-122937,Customer Support,East,Low,Email,Retail,2023-12-12,2023-12-13 15:00:00,7,39,Closed,0.0,AGT-142,0,4.0
CASE-122938,Onboarding,West,Critical,Phone,SME,2024-07-07,,3,4,Escalated,,AGT-269,0,
CASE-122939,Claims Processing,West,Critical,Email,Retail,2024-10-12,,10,68,In Progress,,AGT-133,1,
CASE-122940,Policy Update,West,Low,Chat,Corporate,2024-08-07,2024-08-08 17:00:00,5,41,Closed,0.0,AGT-213,0,4.0
CASE-122941,Customer Support,North,Medium,Phone,Retail,2023-07-13,2023-07-14 01:00:00,5,25,Closed,0.0,AGT-128,0,1.0
CASE-122942,Onboarding,West,Medium,Chat,SME,2024-10-28,2024-10-29 02:00:00,7,26,Closed,0.0,AGT-172,0,4.0
CASE-122943,Customer Support,East,High,Chat,Corporate,2023-09-03,2023-09-04 15:00:00,7,39,Closed,0.0,AGT-290,0,4.0
CASE-122944,Claims Processing,West,Medium,Email,Retail,2023-11-10,2023-11-11 10:00:00,5,34,Closed,0.0,AGT-260,0,4.0
CASE-122945,Onboarding,West,Medium,Phone,Retail,2024-12-30,2025-01-02 02:00:00,10,74,Closed,0.0,AGT-182,0,4.0
CASE-122946,Onboarding,Central,Low,Phone,SME,2024-01-19,2024-01-26 10:00:00,15,178,Closed,0.0,AGT-131,0,3.0
CASE-122947,Claims Processing,West,Critical,Portal,SME,2023-10-04,2023-10-06 06:00:00,5,54,Closed,0.0,AGT-252,0,3.0
CASE-122948,Onboarding,North,Medium,Phone,Retail,2023-03-13,,5,31,Pending Customer,,AGT-236,0,
CASE-122949,Customer Support,East,Medium,Phone,Retail,2023-05-09,2023-05-10 15:00:00,5,39,Closed,0.0,AGT-118,0,3.0
CASE-122950,Onboarding,North,Medium,Portal,Retail,2023-12-24,,5,4,Pending Customer,,AGT-272,0,
CASE-122951,Onboarding,South,Low,Chat,SME,2024-11-28,2024-11-30 23:00:00,10,71,Closed,0.0,AGT-175,0,4.0
CASE-122952,Policy Update,East,Medium,Email,Retail,2024-06-08,2024-06-08 17:00:00,3,17,Closed,0.0,AGT-224,0,1.0
CASE-122953,Onboarding,West,Medium,Email,Retail,2023-08-08,,3,15,In Progress,,AGT-241,0,
CASE-122954,Claims Processing,South,Medium,Phone,SME,2023-01-06,2023-01-11 12:00:00,10,132,Closed,0.0,AGT-251,0,4.0
CASE-122955,Customer Support,South,Medium,Email,Retail,2024-09-15,2024-09-15 14:00:00,3,14,Closed,0.0,AGT-181,1,2.0
CASE-122956,Claims Processing,West,Medium,Email,Retail,2023-08-16,2023-08-17 23:00:00,7,47,Closed,0.0,AGT-117,0,5.0
CASE-122957,Onboarding,South,High,Chat,Retail,2023-01-17,,3,22,Escalated,,AGT-154,0,
CASE-122958,Billing,North,High,Email,Retail,2024-08-07,,15,62,In Progress,,AGT-160,0,
CASE-122959,Billing,Central,Medium,Portal,Corporate,2023-01-12,2023-01-14 18:00:00,7,66,Closed,0.0,AGT-187,0,2.0
CASE-122960,Billing,North,Medium,Email,Retail,2024-08-20,2024-08-22 17:00:00,10,65,Closed,0.0,AGT-102,0,3.0
CASE-122961,Customer Support,East,Medium,Phone,Retail,2024-05-13,2024-05-16 18:00:00,15,90,Closed,0.0,AGT-253,0,3.0
CASE-122962,Billing,North,Low,Portal,Retail,2024-11-22,,3,14,In Progress,,AGT-245,0,
CASE-122963,Onboarding,Central,Low,Chat,Retail,2024-09-25,2024-09-27 01:00:00,5,49,Closed,0.0,AGT-269,0,3.0
CASE-122964,Policy Update,West,Low,Portal,SME,2024-12-16,2024-12-18 08:00:00,7,56,Closed,0.0,AGT-122,0,4.0
CASE-122965,Customer Support,West,Medium,Phone,SME,2024-05-16,,10,46,Escalated,,AGT-227,0,
CASE-122966,Claims Processing,South,Medium,Portal,Retail,2023-03-11,2023-03-12 05:00:00,3,29,Closed,0.0,AGT-201,0,1.0
CASE-122967,Customer Support,South,Medium,Chat,Retail,2023-04-18,2023-04-21 08:00:00,10,80,Closed,0.0,AGT-126,0,3.0
CASE-122968,Claims Processing,North,Medium,Chat,Retail,2023-07-20,2023-07-20 18:00:00,3,18,Closed,0.0,AGT-233,0,3.0
CASE-122969,Claims Processing,South,High,Portal,Corporate,2023-02-21,2023-02-24 11:00:00,10,83,Closed,0.0,AGT-279,0,1.0
CASE-122970,Claims Processing,Central,Medium,Email,Retail,2024-07-02,,5,19,In Progress,,AGT-132,0,
CASE-122971,Billing,South,Critical,Phone,SME,2024-09-20,2024-09-22 01:00:00,5,49,Closed,0.0,AGT-131,0,4.0
CASE-122972,Onboarding,South,Low,Portal,Retail,2023-09-16,2023-09-17 05:00:00,5,29,Closed,0.0,AGT-196,0,5.0
CASE-122973,Onboarding,North,Low,Chat,SME,2024-04-26,2024-04-27 07:00:00,3,31,Closed,0.0,AGT-253,0,5.0
CASE-122974,Customer Support,West,Medium,Phone,SME,2023-09-21,2023-09-22 21:00:00,5,45,Closed,0.0,AGT-268,0,4.0
CASE-122975,Billing,North,Medium,Email,Retail,2023-10-30,2023-10-31 21:00:00,5,45,Closed,0.0,AGT-101,1,5.0
CASE-122976,Customer Support,Central,Medium,Phone,SME,2024-07-29,,5,15,Escalated,,AGT-227,0,
CASE-122977,Billing,South,Low,Chat,Retail,2024-07-07,2024-07-09 21:00:00,7,69,Closed,0.0,AGT-198,0,4.0
CASE-122978,Onboarding,East,High,Chat,SME,2024-07-08,,5,10,In Progress,,AGT-236,0,
CASE-122979,Onboarding,South,Medium,Email,Retail,2023-05-05,2023-05-06 19:00:00,5,43,Closed,0.0,AGT-114,0,3.0
CASE-122980,Onboarding,West,High,Phone,Retail,2023-09-27,,10,6,Cancelled,,AGT-143,0,
CASE-122981,Onboarding,South,High,Chat,Retail,2024-04-24,2024-04-27 15:00:00,7,87,Closed,0.0,AGT-120,0,4.0
CASE-122982,Onboarding,East,Low,Portal,Corporate,2023-05-12,2023-05-12 14:00:00,3,14,Closed,0.0,AGT-170,0,5.0
CASE-122983,Claims Processing,North,High,Email,SME,2023-01-02,2023-01-05 04:00:00,10,76,Closed,0.0,AGT-219,0,3.0
CASE-122984,Billing,South,Low,Portal,Retail,2023-04-25,2023-04-29 19:00:00,15,115,Closed,0.0,AGT-180,0,5.0
CASE-122985,Policy Update,West,High,Phone,SME,2024-04-25,,10,13,Cancelled,,AGT-262,0,
CASE-122986,Billing,North,Critical,Email,Corporate,2023-01-01,2023-01-04 05:00:00,10,77,Closed,0.0,AGT-179,0,4.0
CASE-122987,Claims Processing,West,Medium,Portal,Retail,2023-11-27,2023-11-29 11:00:00,7,59,Closed,0.0,AGT-146,0,3.0
CASE-122988,Customer Support,West,Medium,Chat,SME,2024-07-30,,5,17,Pending Customer,,AGT-234,0,
CASE-122989,Customer Support,East,Critical,Phone,Retail,2024-09-28,2024-10-01 21:00:00,7,93,Closed,0.0,AGT-103,0,5.0
CASE-122990,Billing,South,Low,Phone,Retail,2024-01-26,2024-01-28 07:00:00,7,55,Closed,0.0,AGT-238,0,3.0
CASE-122991,Billing,East,Medium,Phone,SME,2023-05-23,2023-05-25 06:00:00,5,54,Closed,0.0,AGT-250,0,4.0
CASE-122992,Policy Update,Central,Low,Chat,SME,2023-11-24,2023-11-26 01:00:00,5,49,Closed,0.0,AGT-205,0,5.0
CASE-122993,Claims Processing,North,Critical,Email,SME,2024-09-19,2024-09-20 00:00:00,5,24,Closed,0.0,AGT-290,0,3.0
CASE-122994,Policy Update,Central,High,Portal,Retail,2024-01-12,2024-01-14 16:00:00,7,64,Closed,0.0,AGT-259,0,3.0
CASE-122995,Policy Update,West,High,Portal,Retail,2023-03-31,2023-04-01 06:00:00,5,30,Closed,0.0,AGT-204,0,2.0
CASE-122996,Billing,North,High,Email,Retail,2023-02-11,2023-02-12 15:00:00,5,39,Closed,0.0,AGT-178,0,3.0
CASE-122997,Onboarding,East,High,Portal,SME,2023-02-04,2023-02-07 18:00:00,10,90,Closed,0.0,AGT-130,0,4.0
CASE-122998,Policy Update,East,High,Email,Retail,2024-05-08,,5,27,In Progress,,AGT-140,0,
CASE-122999,Onboarding,North,Medium,Chat,SME,2024-07-06,2024-07-10 03:00:00,15,99,Closed,0.0,AGT-193,0,3.0
CASE-123000,Claims Processing,Central,Low,Chat,Retail,2023-05-04,2023-05-06 06:00:00,5,54,Closed,0.0,AGT-157,1,5.0
CASE-123001,Customer Support,North,Medium,Portal,Retail,2023-02-26,2023-02-27 09:00:00,3,33,Closed,0.0,AGT-180,0,4.0
CASE-123002,Onboarding,Central,Medium,Phone,Corporate,2024-03-31,2024-04-01 06:00:00,3,30,Closed,0.0,AGT-187,0,4.0
CASE-123003,Onboarding,South,Low,Chat,Retail,2023-08-23,2023-08-24 02:00:00,5,26,Closed,0.0,AGT-211,0,5.0
CASE-123004,Policy Update,South,Medium,Portal,Retail,2024-08-30,2024-09-01 03:00:00,5,51,Closed,0.0,AGT-281,1,3.0
CASE-123005,Billing,North,Medium,Email,Retail,2024-01-27,2024-01-28 16:00:00,10,40,Closed,0.0,AGT-169,0,4.0
CASE-123006,Policy Update,East,Low,Phone,Retail,2024-05-06,2024-05-08 14:00:00,7,62,Closed,0.0,AGT-126,1,5.0
CASE-123007,Claims Processing,West,High,Email,Retail,2023-12-09,2023-12-11 08:00:00,10,56,Closed,0.0,AGT-229,0,2.0
CASE-123008,Billing,Central,Medium,Chat,SME,2024-10-05,2024-10-06 05:00:00,5,29,Closed,0.0,AGT-116,0,5.0
CASE-123009,Billing,West,High,Portal,Retail,2023-06-25,2023-06-26 07:00:00,5,31,Closed,0.0,AGT-276,0,4.0
CASE-123010,Billing,East,Low,Chat,Retail,2023-02-21,,5,36,In Progress,,AGT-131,0,
CASE-123011,Billing,West,High,Portal,Corporate,2024-07-03,2024-07-04 01:00:00,5,25,Closed,0.0,AGT-231,0,1.0
CASE-123012,Onboarding,West,High,Email,Retail,2024-04-22,2024-04-23 17:00:00,7,41,Closed,0.0,AGT-289,0,2.0
CASE-123013,Claims Processing,Central,High,Email,SME,2024-05-03,,5,4,In Progress,,AGT-113,0,
CASE-123014,Onboarding,South,Medium,Portal,SME,2023-01-05,2023-01-08 09:00:00,10,81,Closed,0.0,AGT-214,0,5.0
CASE-123015,Customer Support,South,Medium,Portal,SME,2024-12-25,2024-12-27 00:00:00,7,48,Closed,0.0,AGT-274,0,3.0
CASE-123016,Onboarding,Central,Low,Portal,Corporate,2024-09-23,2024-09-26 04:00:00,10,76,Closed,0.0,AGT-179,0,5.0
CASE-123017,Customer Support,Central,Medium,Email,Retail,2023-07-28,2023-07-29 18:00:00,7,42,Closed,0.0,AGT-201,0,2.0
CASE-123018,Claims Processing,West,Medium,Chat,Retail,2023-08-05,2023-08-06 19:00:00,5,43,Closed,0.0,AGT-131,1,2.0
CASE-123019,Policy Update,Central,Low,Portal,Retail,2024-06-19,2024-06-20 11:00:00,7,35,Closed,0.0,AGT-292,0,4.0
CASE-123020,Billing,West,Medium,Email,Retail,2023-12-08,2023-12-08 19:00:00,3,19,Closed,0.0,AGT-158,0,3.0
CASE-123021,Claims Processing,North,Low,Chat,SME,2024-12-17,2024-12-18 12:00:00,5,36,Closed,0.0,AGT-214,0,2.0
CASE-123022,Billing,West,Low,Email,SME,2024-02-05,2024-02-05 19:00:00,5,19,Closed,0.0,AGT-265,1,3.0
CASE-123023,Billing,Central,High,Portal,Retail,2024-04-06,2024-04-06 19:00:00,3,19,Closed,0.0,AGT-189,0,2.0
CASE-123024,Policy Update,South,Medium,Email,SME,2024-12-30,,5,23,Pending Customer,,AGT-290,0,
CASE-123025,Claims Processing,East,Low,Email,Corporate,2023-07-30,2023-07-30 13:00:00,5,13,Closed,0.0,AGT-244,1,5.0
CASE-123026,Onboarding,East,Low,Phone,Retail,2023-01-26,2023-01-26 21:00:00,3,21,Closed,0.0,AGT-101,0,4.0
CASE-123027,Onboarding,South,Medium,Email,Retail,2023-09-09,2023-09-11 18:00:00,10,66,Closed,0.0,AGT-128,0,4.0
CASE-123028,Onboarding,East,High,Chat,Retail,2023-01-03,2023-01-05 03:00:00,5,51,Closed,0.0,AGT-227,0,3.0
CASE-123029,Claims Processing,North,High,Chat,Retail,2023-01-02,2023-01-03 23:00:00,5,47,Closed,0.0,AGT-192,0,3.0
CASE-123030,Onboarding,Central,High,Email,Corporate,2024-08-26,,5,35,In Progress,,AGT-223,1,
CASE-123031,Claims Processing,North,Low,Chat,Retail,2023-01-02,2023-01-04 02:00:00,7,50,Closed,0.0,AGT-223,0,4.0
CASE-123032,Onboarding,East,Low,Email,Corporate,2023-05-30,2023-05-31 04:00:00,3,28,Closed,0.0,AGT-167,0,4.0
CASE-123033,Customer Support,North,Medium,Email,Retail,2024-08-05,2024-08-07 09:00:00,5,57,Closed,0.0,AGT-251,0,3.0
CASE-123034,Onboarding,Central,Low,Portal,Retail,2023-01-04,2023-01-05 11:00:00,5,35,Closed,0.0,AGT-156,0,4.0
CASE-123035,Billing,South,Low,Chat,Corporate,2024-05-11,2024-05-15 00:00:00,10,96,Closed,0.0,AGT-219,1,2.0
CASE-123036,Billing,South,Medium,Email,Retail,2024-07-03,2024-07-04 12:00:00,5,36,Closed,0.0,AGT-274,0,3.0
CASE-123037,Policy Update,South,Low,Chat,Retail,2024-04-12,2024-04-13 00:00:00,3,24,Closed,0.0,AGT-175,0,5.0
CASE-123038,Policy Update,Central,Medium,Portal,Retail,2023-03-11,2023-03-12 18:00:00,5,42,Closed,0.0,AGT-159,0,4.0
CASE-123039,Onboarding,East,Medium,Portal,SME,2023-07-20,2023-07-22 11:00:00,7,59,Closed,0.0,AGT-255,0,4.0
CASE-123040,Customer Support,Central,Medium,Portal,SME,2023-11-04,,3,11,In Progress,,AGT-100,0,
CASE-123041,Policy Update,East,Low,Email,Retail,2023-09-09,,10,70,In Progress,,AGT-228,0,
CASE-123042,Claims Processing,Central,Medium,Portal,Corporate,2023-10-14,,3,18,Pending Customer,,AGT-259,0,
CASE-123043,Billing,East,Low,Phone,Retail,2023-10-19,2023-10-19 21:00:00,3,21,Closed,0.0,AGT-142,0,2.0
CASE-123044,Billing,North,Low,Phone,SME,2023-06-03,2023-06-03 19:00:00,3,19,Closed,0.0,AGT-164,1,4.0
CASE-123045,Claims Processing,Central,Medium,Phone,SME,2023-05-13,2023-05-14 08:00:00,7,32,Closed,0.0,AGT-121,0,5.0
CASE-123046,Onboarding,Central,Medium,Email,Retail,2024-08-08,2024-08-10 03:00:00,5,51,Closed,0.0,AGT-178,0,3.0
CASE-123047,Claims Processing,East,Low,Phone,Retail,2023-10-01,2023-10-01 23:00:00,3,23,Closed,0.0,AGT-298,0,4.0
CASE-123048,Policy Update,East,Medium,Phone,Corporate,2024-11-27,,10,43,Escalated,,AGT-196,0,
CASE-123049,Onboarding,North,Medium,Email,Corporate,2024-05-23,,3,9,In Progress,,AGT-264,0,
CASE-123050,Billing,West,High,Chat,Retail,2023-12-19,2023-12-20 14:00:00,5,38,Closed,0.0,AGT-160,0,3.0
CASE-123051,Policy Update,East,Medium,Chat,Retail,2023-01-05,2023-01-06 04:00:00,3,28,Closed,0.0,AGT-198,0,4.0
CASE-123052,Customer Support,South,High,Email,Retail,2023-10-20,,10,56,Pending Customer,,AGT-189,0,
CASE-123053,Customer Support,South,High,Portal,Retail,2023-12-26,2023-12-28 16:00:00,7,64,Closed,0.0,AGT-213,0,2.0
CASE-123054,Billing,North,Medium,Portal,Corporate,2024-08-20,2024-08-22 21:00:00,7,69,Closed,0.0,AGT-128,0,2.0
CASE-123055,Billing,North,Medium,Phone,Retail,2023-08-02,2023-08-03 02:00:00,3,26,Closed,0.0,AGT-293,0,3.0
CASE-123056,Claims Processing,West,Low,Portal,SME,2024-02-10,,5,6,Pending Customer,,AGT-259,0,
CASE-123057,Policy Update,South,Low,Portal,SME,2024-03-11,2024-03-12 16:00:00,5,40,Closed,0.0,AGT-203,0,4.0
CASE-123058,Claims Processing,East,Low,Email,Corporate,2023-01-15,2023-01-16 07:00:00,5,31,Closed,0.0,AGT-144,0,4.0
CASE-123059,Customer Support,East,Medium,Portal,Retail,2023-09-30,2023-09-30 23:00:00,5,23,Closed,0.0,AGT-128,0,4.0
CASE-123060,Claims Processing,East,Low,Chat,SME,2024-07-16,2024-07-18 11:00:00,10,59,Closed,0.0,AGT-258,0,4.0
CASE-123061,Billing,South,Medium,Email,Retail,2023-02-14,,3,18,In Progress,,AGT-299,0,
CASE-123062,Billing,East,High,Email,Retail,2024-12-03,2024-12-04 01:00:00,7,25,Closed,0.0,AGT-138,0,3.0
CASE-123063,Policy Update,South,High,Chat,Retail,2024-09-25,2024-09-26 06:00:00,5,30,Closed,0.0,AGT-257,0,3.0
CASE-123064,Policy Update,Central,Low,Portal,Retail,2024-02-16,2024-02-18 04:00:00,7,52,Closed,0.0,AGT-289,0,2.0
CASE-123065,Claims Processing,West,Medium,Phone,Retail,2023-07-06,,3,7,In Progress,,AGT-210,1,
CASE-123066,Claims Processing,Central,Medium,Phone,SME,2024-12-26,2024-12-27 06:00:00,3,30,Closed,0.0,AGT-228,0,4.0
CASE-123067,Onboarding,North,High,Email,Retail,2024-10-22,,5,16,In Progress,,AGT-168,0,
CASE-123068,Onboarding,West,Medium,Phone,SME,2023-06-19,2023-06-22 01:00:00,15,73,Closed,0.0,AGT-213,0,4.0
CASE-123069,Customer Support,North,Medium,Portal,SME,2024-12-21,,15,26,Pending Customer,,AGT-252,0,
CASE-123070,Policy Update,Central,Low,Portal,Retail,2024-08-16,2024-08-16 19:00:00,3,19,Closed,0.0,AGT-235,0,4.0
CASE-123071,Billing,Central,Critical,Chat,Retail,2024-02-05,2024-02-05 09:00:00,3,9,Closed,0.0,AGT-134,1,4.0
CASE-123072,Billing,South,Medium,Email,Retail,2024-12-08,2024-12-10 03:00:00,5,51,Closed,0.0,AGT-173,0,5.0
CASE-123073,Policy Update,West,Low,Portal,Corporate,2023-09-03,2023-09-04 06:00:00,5,30,Closed,0.0,AGT-209,0,4.0
CASE-123074,Customer Support,North,Low,Portal,Retail,2024-07-05,2024-07-07 01:00:00,7,49,Closed,0.0,AGT-137,0,4.0
CASE-123075,Policy Update,North,Low,Portal,Retail,2024-11-10,2024-11-11 10:00:00,5,34,Closed,0.0,AGT-174,0,4.0
CASE-123076,Customer Support,North,Low,Phone,Corporate,2023-02-12,,5,8,Pending Customer,,AGT-120,0,
CASE-123077,Claims Processing,Central,High,Portal,Retail,2024-12-23,2024-12-25 03:00:00,7,51,Closed,0.0,AGT-234,0,4.0
CASE-123078,Customer Support,Central,Medium,Portal,Retail,2023-06-28,2023-06-29 08:00:00,3,32,Closed,0.0,AGT-195,0,4.0
CASE-123079,Customer Support,South,High,Phone,Retail,2024-04-01,2024-04-02 20:00:00,7,44,Closed,0.0,AGT-122,0,5.0
CASE-123080,Claims Processing,Central,Low,Email,Corporate,2024-06-18,2024-06-19 20:00:00,5,44,Closed,0.0,AGT-283,0,2.0
CASE-123081,Billing,Central,Medium,Portal,SME,2024-08-29,2024-08-31 16:00:00,10,64,Closed,0.0,AGT-268,0,3.0
CASE-123082,Billing,South,Medium,Email,Retail,2024-11-02,,3,6,In Progress,,AGT-214,0,
CASE-123083,Onboarding,East,Medium,Portal,Retail,2023-09-01,2023-09-02 16:00:00,5,40,Closed,0.0,AGT-264,0,4.0
CASE-123084,Onboarding,South,Medium,Phone,Retail,2023-01-17,2023-01-20 12:00:00,15,84,Closed,0.0,AGT-179,0,4.0
CASE-123085,Billing,East,Medium,Email,Retail,2023-04-22,2023-04-24 03:00:00,5,51,Closed,0.0,AGT-180,0,4.0
CASE-123086,Onboarding,South,Low,Email,Corporate,2024-09-06,2024-09-08 07:00:00,10,55,Closed,0.0,AGT-276,0,5.0
CASE-123087,Claims Processing,South,Medium,Email,Retail,2024-08-20,2024-08-21 17:00:00,7,41,Closed,0.0,AGT-250,0,3.0
CASE-123088,Onboarding,East,Low,Email,Retail,2024-06-30,2024-07-04 17:00:00,10,113,Closed,0.0,AGT-138,0,2.0
CASE-123089,Claims Processing,North,Medium,Portal,Retail,2023-01-30,2023-01-31 16:00:00,5,40,Closed,0.0,AGT-283,0,4.0
CASE-123090,Onboarding,West,Medium,Email,Retail,2023-07-11,2023-07-12 01:00:00,3,25,Closed,0.0,AGT-234,0,3.0
CASE-123091,Onboarding,North,Low,Chat,SME,2024-03-12,2024-03-16 04:00:00,10,100,Closed,0.0,AGT-113,0,5.0
CASE-123092,Billing,Central,Low,Phone,Retail,2023-06-28,2023-07-01 01:00:00,10,73,Closed,0.0,AGT-103,0,4.0
CASE-123093,Claims Processing,South,Medium,Email,SME,2024-09-07,2024-09-09 06:00:00,7,54,Closed,0.0,AGT-279,0,4.0
CASE-123094,Billing,North,Medium,Phone,Retail,2024-11-07,2024-11-09 10:00:00,5,58,Closed,0.0,AGT-190,1,3.0
CASE-123095,Customer Support,South,Low,Chat,SME,2024-04-18,2024-04-21 01:00:00,10,73,Closed,0.0,AGT-195,0,4.0
CASE-123096,Policy Update,North,Critical,Chat,Retail,2024-09-25,2024-09-26 01:00:00,3,25,Closed,0.0,AGT-137,1,1.0
CASE-123097,Policy Update,South,High,Chat,SME,2023-05-14,2023-05-16 17:00:00,7,65,Closed,0.0,AGT-225,1,3.0
CASE-123098,Billing,East,Medium,Portal,Retail,2023-11-08,2023-11-08 21:00:00,3,21,Closed,0.0,AGT-198,0,1.0
CASE-123099,Policy Update,West,Medium,Portal,SME,2023-01-25,,3,15,Cancelled,,AGT-168,0,
CASE-123100,Customer Support,South,Medium,Phone,Retail,2024-01-06,2024-01-07 00:00:00,5,24,Closed,0.0,AGT-261,0,4.0
CASE-123101,Policy Update,North,Medium,Chat,Corporate,2024-06-08,,10,7,In Progress,,AGT-170,1,
CASE-123102,Claims Processing,Central,Low,Phone,Retail,2023-11-15,2023-11-17 10:00:00,7,58,Closed,0.0,AGT-156,0,3.0
CASE-123103,Claims Processing,East,Low,Chat,Retail,2023-08-18,2023-08-22 07:00:00,15,103,Closed,0.0,AGT-299,0,5.0
CASE-123104,Onboarding,Central,Medium,Email,Retail,2023-04-12,2023-04-13 02:00:00,3,26,Closed,0.0,AGT-218,0,5.0
CASE-123105,Onboarding,South,Low,Email,SME,2024-03-25,2024-03-27 05:00:00,5,53,Closed,0.0,AGT-262,0,3.0
CASE-123106,Customer Support,North,Medium,Portal,Retail,2024-01-13,2024-01-13 18:00:00,3,18,Closed,0.0,AGT-231,0,4.0
CASE-123107,Onboarding,East,Medium,Chat,SME,2023-07-22,2023-07-23 00:00:00,3,24,Closed,0.0,AGT-213,1,4.0
CASE-123108,Customer Support,North,Low,Phone,Retail,2023-09-24,2023-09-25 12:00:00,5,36,Closed,0.0,AGT-256,0,2.0
CASE-123109,Customer Support,North,Medium,Portal,Retail,2024-04-06,,3,18,Pending Customer,,AGT-274,0,
CASE-123110,Claims Processing,Central,High,Portal,Retail,2023-12-31,2024-01-01 08:00:00,5,32,Closed,0.0,AGT-128,0,5.0
CASE-123111,Customer Support,East,Medium,Chat,SME,2023-04-14,,3,18,In Progress,,AGT-176,0,
CASE-123112,Claims Processing,East,Medium,Email,SME,2023-04-21,2023-04-21 16:00:00,5,16,Closed,0.0,AGT-207,0,4.0
CASE-123113,Onboarding,Central,High,Email,Retail,2024-03-03,2024-03-07 09:00:00,10,105,Closed,0.0,AGT-254,0,4.0
CASE-123114,Policy Update,North,High,Chat,Retail,2024-04-13,2024-04-15 12:00:00,7,60,Closed,0.0,AGT-147,0,1.0
